"","day","research_name","value"
"468",2022-06-16,"soil_vwc_15cm",0.332181874885246
"469",2022-06-16,"soil_vwc_15cm",0.400891110606557
"470",2022-06-16,"soil_vwc_15cm",0.363052228688525
"471",2022-06-16,"soil_vwc_15cm",0.38271691457377
"472",2022-06-16,"soil_vwc_15cm",0.288398584442623
"473",2022-06-16,"soil_vwc_15cm",0.372805179311475
"474",2022-06-16,"soil_vwc_15cm",0.296634591704918
"475",2022-06-16,"soil_vwc_15cm",0.350229462901639
"476",2022-06-16,"soil_vwc_15cm",0.353061514442623
"477",2022-06-16,"soil_vwc_15cm",0.298424336868852
"478",2022-06-16,"soil_vwc_15cm",0.300587547065574
"479",2022-06-16,"soil_vwc_15cm",0.408158512491803
"480",2022-06-16,"soil_vwc_15cm",0.307836825754098
"481",2022-06-16,"soil_vwc_15cm",0.842413452754098
"482",2022-06-16,"soil_vwc_15cm",0.432477616836066
"483",2022-06-16,"soil_vwc_15cm",0.302916028098361
"484",2022-06-16,"soil_vwc_15cm",0.357294139344262
"485",2022-06-16,"soil_vwc_15cm",0.326685522655738
"486",2022-06-16,"soil_vwc_15cm",0.317447588770492
"487",2022-06-16,"soil_vwc_15cm",0.369158728540984
"488",2022-06-16,"soil_vwc_15cm",0.328586614196721
"489",2022-06-16,"soil_vwc_15cm",0.39766658057377
"490",2022-06-16,"soil_vwc_15cm",0.310665507016393
"491",2022-06-16,"soil_vwc_15cm",0.337434549606557
"492",2022-06-16,"soil_vwc_15cm",0.362035676327869
"493",2022-06-16,"soil_vwc_15cm",0.391916249229508
"494",2022-06-16,"soil_vwc_15cm",0.305687923344262
"495",2022-06-17,"soil_vwc_15cm",0.383536655377049
"496",2022-06-17,"soil_vwc_15cm",0.303960242180328
"497",2022-06-17,"soil_vwc_15cm",0.323988473032787
"498",2022-06-17,"soil_vwc_15cm",0.405917722295082
"499",2022-06-17,"soil_vwc_15cm",0.36582450547541
"500",2022-06-17,"soil_vwc_15cm",0.320956239655738
"501",2022-06-17,"soil_vwc_15cm",0.325815736393443
"502",2022-06-17,"soil_vwc_15cm",0.395318895311475
"503",2022-06-17,"soil_vwc_15cm",0.356196954655738
"504",2022-06-17,"soil_vwc_15cm",0.375619997918033
"505",2022-06-17,"soil_vwc_15cm",0.280325368
"506",2022-06-17,"soil_vwc_15cm",0.366279938229508
"507",2022-06-17,"soil_vwc_15cm",0.287666916016393
"508",2022-06-17,"soil_vwc_15cm",0.348035920196721
"509",2022-06-17,"soil_vwc_15cm",0.339844934770492
"510",2022-06-17,"soil_vwc_15cm",0.288392416196721
"511",2022-06-17,"soil_vwc_15cm",0.297025416852459
"512",2022-06-17,"soil_vwc_15cm",0.405451987934426
"513",2022-06-17,"soil_vwc_15cm",0.297961273295082
"514",2022-06-17,"soil_vwc_15cm",0.842201761098361
"515",2022-06-17,"soil_vwc_15cm",0.429030584819672
"516",2022-06-17,"soil_vwc_15cm",0.296637771213115
"517",2022-06-17,"soil_vwc_15cm",0.353948978770492
"518",2022-06-17,"soil_vwc_15cm",0.321949708786885
"519",2022-06-17,"soil_vwc_15cm",0.309253296655738
"520",2022-06-17,"soil_vwc_15cm",0.363095597180328
"521",2022-06-17,"soil_vwc_15cm",0.323375400262295
"522",2022-06-17,"soil_vwc_15cm",0.394623918409836
"523",2022-06-17,"soil_vwc_15cm",0.305301676688525
"524",2022-06-17,"soil_vwc_15cm",0.331626351213115
"525",2022-06-17,"soil_vwc_15cm",0.356568511983607
"526",2022-06-17,"soil_vwc_15cm",0.386402218934426
"527",2022-06-17,"soil_vwc_15cm",0.297344893836066
"528",2022-06-18,"soil_vwc_15cm",0.378433862672131
"529",2022-06-18,"soil_vwc_15cm",0.293116656655738
"530",2022-06-18,"soil_vwc_15cm",0.315735423606557
"531",2022-06-18,"soil_vwc_15cm",0.361595886754098
"532",2022-06-18,"soil_vwc_15cm",0.31874654504918
"533",2022-06-18,"soil_vwc_15cm",0.305101304081967
"534",2022-06-18,"soil_vwc_15cm",0.352696697672131
"535",2022-06-18,"soil_vwc_15cm",0.388310305393443
"536",2022-06-18,"soil_vwc_15cm",0.345296010803279
"537",2022-06-18,"soil_vwc_15cm",0.366542692786885
"538",2022-06-18,"soil_vwc_15cm",0.270518683688525
"539",2022-06-18,"soil_vwc_15cm",0.27639625895082
"540",2022-06-18,"soil_vwc_15cm",0.344883183459016
"541",2022-06-18,"soil_vwc_15cm",0.324830724754098
"542",2022-06-18,"soil_vwc_15cm",0.272879214163934
"543",2022-06-18,"soil_vwc_15cm",0.292512677278689
"544",2022-06-18,"soil_vwc_15cm",0.399921487786885
"545",2022-06-18,"soil_vwc_15cm",0.285732757590164
"546",2022-06-18,"soil_vwc_15cm",0.84234833642623
"547",2022-06-18,"soil_vwc_15cm",0.425567718852459
"548",2022-06-18,"soil_vwc_15cm",0.289864019770492
"549",2022-06-18,"soil_vwc_15cm",0.348404679557377
"550",2022-06-18,"soil_vwc_15cm",0.315379700229508
"551",2022-06-18,"soil_vwc_15cm",0.296607247934426
"552",2022-06-18,"soil_vwc_15cm",0.357581757655738
"553",2022-06-18,"soil_vwc_15cm",0.315710877803279
"554",2022-06-18,"soil_vwc_15cm",0.390248851540984
"555",2022-06-18,"soil_vwc_15cm",0.297286072934426
"556",2022-06-18,"soil_vwc_15cm",0.325537338655738
"557",2022-06-18,"soil_vwc_15cm",0.353006191
"558",2022-06-18,"soil_vwc_15cm",0.381048308672131
"559",2022-06-18,"soil_vwc_15cm",0.289065263721311
"560",2022-06-19,"soil_vwc_15cm",0.374134022967213
"561",2022-06-19,"soil_vwc_15cm",0.28539761305
"562",2022-06-19,"soil_vwc_15cm",0.308705721754098
"563",2022-06-19,"soil_vwc_15cm",0.31509252704918
"564",2022-06-19,"soil_vwc_15cm",0.297584755934426
"565",2022-06-19,"soil_vwc_15cm",0.347525736311475
"566",2022-06-19,"soil_vwc_15cm",0.307659663557377
"567",2022-06-19,"soil_vwc_15cm",0.380430530229508
"568",2022-06-19,"soil_vwc_15cm",0.263410702344262
"569",2022-06-19,"soil_vwc_15cm",0.352270834344262
"570",2022-06-19,"soil_vwc_15cm",0.2696382058
"571",2022-06-19,"soil_vwc_15cm",0.340813095016393
"572",2022-06-19,"soil_vwc_15cm",0.31733419585
"573",2022-06-19,"soil_vwc_15cm",0.26127437065
"574",2022-06-19,"soil_vwc_15cm",0.28812273985
"575",2022-06-19,"soil_vwc_15cm",0.390966720901639
"576",2022-06-19,"soil_vwc_15cm",0.394736091459016
"577",2022-06-19,"soil_vwc_15cm",0.279296097606557
"578",2022-06-19,"soil_vwc_15cm",0.843128142606557
"579",2022-06-19,"soil_vwc_15cm",0.421285239262295
"580",2022-06-19,"soil_vwc_15cm",0.284013533918033
"581",2022-06-19,"soil_vwc_15cm",0.344045001508197
"582",2022-06-19,"soil_vwc_15cm",0.309644821295082
"583",2022-06-19,"soil_vwc_15cm",0.27860057065
"584",2022-06-19,"soil_vwc_15cm",0.352986796
"585",2022-06-19,"soil_vwc_15cm",0.309968940360656
"586",2022-06-19,"soil_vwc_15cm",0.386115300114754
"587",2022-06-19,"soil_vwc_15cm",0.2901384622
"588",2022-06-19,"soil_vwc_15cm",0.319319873967213
"589",2022-06-19,"soil_vwc_15cm",0.35062626552459
"590",2022-06-19,"soil_vwc_15cm",0.377198115016393
"591",2022-06-19,"soil_vwc_15cm",0.282473570918033
"592",2022-06-20,"soil_vwc_15cm",0.369259137409836
"593",2022-06-20,"soil_vwc_15cm",0.277543934229508
"594",2022-06-20,"soil_vwc_15cm",0.374438111131148
"595",2022-06-20,"soil_vwc_15cm",0.312183785770492
"596",2022-06-20,"soil_vwc_15cm",0.292743891114754
"597",2022-06-20,"soil_vwc_15cm",0.341294154606557
"598",2022-06-20,"soil_vwc_15cm",0.299310211442623
"599",2022-06-20,"soil_vwc_15cm",0.369725825622951
"600",2022-06-20,"soil_vwc_15cm",0.32144066952459
"601",2022-06-20,"soil_vwc_15cm",0.35384437295082
"602",2022-06-20,"soil_vwc_15cm",0.255467337016393
"603",2022-06-20,"soil_vwc_15cm",0.346260673590164
"604",2022-06-20,"soil_vwc_15cm",0.264230570327869
"605",2022-06-20,"soil_vwc_15cm",0.335818087639344
"606",2022-06-20,"soil_vwc_15cm",0.31208096047541
"607",2022-06-20,"soil_vwc_15cm",0.252058713459016
"608",2022-06-20,"soil_vwc_15cm",0.383580914131148
"609",2022-06-20,"soil_vwc_15cm",0.388110441508197
"610",2022-06-20,"soil_vwc_15cm",0.273232648295082
"611",2022-06-20,"soil_vwc_15cm",0.843591651311475
"612",2022-06-20,"soil_vwc_15cm",0.41653079347541
"613",2022-06-20,"soil_vwc_15cm",0.276365990032787
"614",2022-06-20,"soil_vwc_15cm",0.339251638540984
"615",2022-06-20,"soil_vwc_15cm",0.303050521295082
"616",2022-06-20,"soil_vwc_15cm",0.264170731983607
"617",2022-06-20,"soil_vwc_15cm",0.348038336622951
"618",2022-06-20,"soil_vwc_15cm",0.303038566344262
"619",2022-06-20,"soil_vwc_15cm",0.38085531252459
"620",2022-06-20,"soil_vwc_15cm",0.283676251688525
"621",2022-06-20,"soil_vwc_15cm",0.312156632770492
"622",2022-06-20,"soil_vwc_15cm",0.347829697295082
"623",2022-06-20,"soil_vwc_15cm",0.371847129901639
"624",2022-06-20,"soil_vwc_15cm",0.274956704819672
"625",2022-06-21,"soil_vwc_15cm",0.364643954081967
"626",2022-06-21,"soil_vwc_15cm",0.271583310213115
"627",2022-06-21,"soil_vwc_15cm",0.295470255803279
"628",2022-06-21,"soil_vwc_15cm",0.363955781327869
"629",2022-06-21,"soil_vwc_15cm",0.34430203295082
"630",2022-06-21,"soil_vwc_15cm",0.290046714311475
"631",2022-06-21,"soil_vwc_15cm",0.333962272295082
"632",2022-06-21,"soil_vwc_15cm",0.292643545836066
"633",2022-06-21,"soil_vwc_15cm",0.361065862737705
"634",2022-06-21,"soil_vwc_15cm",0.314236158311475
"635",2022-06-21,"soil_vwc_15cm",0.349560557967213
"636",2022-06-21,"soil_vwc_15cm",0.249907648983607
"637",2022-06-21,"soil_vwc_15cm",0.260809292327869
"638",2022-06-21,"soil_vwc_15cm",0.331594556131148
"639",2022-06-21,"soil_vwc_15cm",0.309166496081967
"640",2022-06-21,"soil_vwc_15cm",0.245742684016393
"641",2022-06-21,"soil_vwc_15cm",0.277935458868852
"642",2022-06-21,"soil_vwc_15cm",0.374293888639344
"643",2022-06-21,"soil_vwc_15cm",0.382384592377049
"644",2022-06-21,"soil_vwc_15cm",0.269157790590164
"645",2022-06-21,"soil_vwc_15cm",0.843770657622951
"646",2022-06-21,"soil_vwc_15cm",0.411773041
"647",2022-06-21,"soil_vwc_15cm",0.268190520606557
"648",2022-06-21,"soil_vwc_15cm",0.333435809327869
"649",2022-06-21,"soil_vwc_15cm",0.297221338147541
"650",2022-06-21,"soil_vwc_15cm",0.254909778459016
"651",2022-06-21,"soil_vwc_15cm",0.343401787
"652",2022-06-21,"soil_vwc_15cm",0.296011916819672
"653",2022-06-21,"soil_vwc_15cm",0.376203755622951
"654",2022-06-21,"soil_vwc_15cm",0.278637049147541
"655",2022-06-21,"soil_vwc_15cm",0.304680718737705
"656",2022-06-21,"soil_vwc_15cm",0.345240433
"657",2022-06-21,"soil_vwc_15cm",0.366189258655738
"658",2022-06-21,"soil_vwc_15cm",0.26819039342623
"659",2022-06-22,"soil_vwc_15cm",0.361380061737705
"660",2022-06-22,"soil_vwc_15cm",0.266723749885246
"661",2022-06-22,"soil_vwc_15cm",0.290826584081967
"662",2022-06-22,"soil_vwc_15cm",0.356833619377049
"663",2022-06-22,"soil_vwc_15cm",0.337623158032787
"664",2022-06-22,"soil_vwc_15cm",0.309918259
"665",2022-06-22,"soil_vwc_15cm",0.288014817803279
"666",2022-06-22,"soil_vwc_15cm",0.326505753262295
"667",2022-06-22,"soil_vwc_15cm",0.287257395360656
"668",2022-06-22,"soil_vwc_15cm",0.310298591770492
"669",2022-06-22,"soil_vwc_15cm",0.34618722695082
"670",2022-06-22,"soil_vwc_15cm",0.245368964622951
"671",2022-06-22,"soil_vwc_15cm",0.257605174737705
"672",2022-06-22,"soil_vwc_15cm",0.329110915098361
"673",2022-06-22,"soil_vwc_15cm",0.308899163032787
"674",2022-06-22,"soil_vwc_15cm",0.242276066229508
"675",2022-06-22,"soil_vwc_15cm",0.274426235672131
"676",2022-06-22,"soil_vwc_15cm",0.380088542327869
"677",2022-06-22,"soil_vwc_15cm",0.266154363557377
"678",2022-06-22,"soil_vwc_15cm",0.843424409180328
"679",2022-06-22,"soil_vwc_15cm",0.407739580491803
"680",2022-06-22,"soil_vwc_15cm",0.264433740901639
"681",2022-06-22,"soil_vwc_15cm",0.327781689901639
"682",2022-06-22,"soil_vwc_15cm",0.293234425639344
"683",2022-06-22,"soil_vwc_15cm",0.251860630098361
"684",2022-06-22,"soil_vwc_15cm",0.338909014737705
"685",2022-06-22,"soil_vwc_15cm",0.290405871557377
"686",2022-06-22,"soil_vwc_15cm",0.374361167032787
"687",2022-06-22,"soil_vwc_15cm",0.275253162163934
"688",2022-06-22,"soil_vwc_15cm",0.302360949557377
"689",2022-06-22,"soil_vwc_15cm",0.344609173442623
"690",2022-06-22,"soil_vwc_15cm",0.363325412032787
"691",2022-06-22,"soil_vwc_15cm",0.265574230491803
"692",2022-06-23,"soil_vwc_15cm",0.398078136114754
"693",2022-06-23,"soil_vwc_15cm",0.295718066672131
"694",2022-06-23,"soil_vwc_15cm",0.338128636245902
"695",2022-06-23,"soil_vwc_15cm",0.313802282622951
"696",2022-06-23,"soil_vwc_15cm",0.368447091016393
"697",2022-06-23,"soil_vwc_15cm",0.339578746344262
"698",2022-06-23,"soil_vwc_15cm",0.400901348622951
"699",2022-06-23,"soil_vwc_15cm",0.340724450327869
"700",2022-06-23,"soil_vwc_15cm",0.394008302032787
"701",2022-06-23,"soil_vwc_15cm",0.252642916295082
"702",2022-06-23,"soil_vwc_15cm",0.370678915
"703",2022-06-23,"soil_vwc_15cm",0.302000711278689
"704",2022-06-23,"soil_vwc_15cm",0.360655388229508
"705",2022-06-23,"soil_vwc_15cm",0.316589121557377
"706",2022-06-23,"soil_vwc_15cm",0.39630212642623
"707",2022-06-23,"soil_vwc_15cm",0.422345605245902
"708",2022-06-23,"soil_vwc_15cm",0.282631401704918
"709",2022-06-23,"soil_vwc_15cm",0.843348100983607
"710",2022-06-23,"soil_vwc_15cm",0.456660256688525
"711",2022-06-23,"soil_vwc_15cm",0.310198882393443
"712",2022-06-23,"soil_vwc_15cm",0.407900590786885
"713",2022-06-23,"soil_vwc_15cm",0.340901803295082
"714",2022-06-23,"soil_vwc_15cm",0.371510674344262
"715",2022-06-23,"soil_vwc_15cm",0.375165836967213
"716",2022-06-23,"soil_vwc_15cm",0.342666303163934
"717",2022-06-23,"soil_vwc_15cm",0.421352136114754
"718",2022-06-23,"soil_vwc_15cm",0.331457137786885
"719",2022-06-23,"soil_vwc_15cm",0.363427728606557
"720",2022-06-23,"soil_vwc_15cm",0.367850297327869
"721",2022-06-23,"soil_vwc_15cm",0.393621928196721
"722",2022-06-23,"soil_vwc_15cm",0.320012434442623
"723",2022-06-24,"soil_vwc_15cm",0.391174533557377
"724",2022-06-24,"soil_vwc_15cm",0.333141323278689
"725",2022-06-24,"soil_vwc_15cm",0.340950068229508
"726",2022-06-24,"soil_vwc_15cm",0.363729591114754
"727",2022-06-24,"soil_vwc_15cm",0.398390045868852
"728",2022-06-24,"soil_vwc_15cm",0.366234598442623
"729",2022-06-24,"soil_vwc_15cm",0.350984023786885
"730",2022-06-24,"soil_vwc_15cm",0.40580472257377
"731",2022-06-24,"soil_vwc_15cm",0.412636976967213
"732",2022-06-24,"soil_vwc_15cm",0.294232282491803
"733",2022-06-24,"soil_vwc_15cm",0.843420339409836
"734",2022-06-24,"soil_vwc_15cm",0.445290526147541
"735",2022-06-24,"soil_vwc_15cm",0.296194166229508
"736",2022-06-24,"soil_vwc_15cm",0.357057838295082
"737",2022-06-24,"soil_vwc_15cm",0.326415900360656
"738",2022-06-24,"soil_vwc_15cm",0.328936550868852
"739",2022-06-24,"soil_vwc_15cm",0.400358161442623
"740",2022-06-24,"soil_vwc_15cm",0.341676013540984
"741",2022-06-24,"soil_vwc_15cm",0.359623955770492
"742",2022-06-24,"soil_vwc_15cm",0.38469971947541
"743",2022-06-24,"soil_vwc_15cm",0.292237713409836
"744",2022-06-25,"soil_vwc_15cm",0.38649118157377
"745",2022-06-25,"soil_vwc_15cm",0.305928802885246
"746",2022-06-25,"soil_vwc_15cm",0.325108486590164
"747",2022-06-25,"soil_vwc_15cm",0.405893112901639
"748",2022-06-25,"soil_vwc_15cm",0.365154583098361
"749",2022-06-25,"soil_vwc_15cm",0.312008467688525
"750",2022-06-25,"soil_vwc_15cm",0.32017611552459
"751",2022-06-25,"soil_vwc_15cm",0.330289622377049
"752",2022-06-25,"soil_vwc_15cm",0.392139577885246
"753",2022-06-25,"soil_vwc_15cm",0.320508692081967
"754",2022-06-25,"soil_vwc_15cm",0.37517047904918
"755",2022-06-25,"soil_vwc_15cm",0.252713374196721
"756",2022-06-25,"soil_vwc_15cm",0.358224272672131
"757",2022-06-25,"soil_vwc_15cm",0.290470860704918
"758",2022-06-25,"soil_vwc_15cm",0.346734674672131
"759",2022-06-25,"soil_vwc_15cm",0.342172970672131
"760",2022-06-25,"soil_vwc_15cm",0.288873539377049
"761",2022-06-25,"soil_vwc_15cm",0.298912836508197
"762",2022-06-25,"soil_vwc_15cm",0.406908393459016
"763",2022-06-25,"soil_vwc_15cm",0.287362319131148
"764",2022-06-25,"soil_vwc_15cm",0.843162417704918
"765",2022-06-25,"soil_vwc_15cm",0.429590241852459
"766",2022-06-25,"soil_vwc_15cm",0.287075909032787
"767",2022-06-25,"soil_vwc_15cm",0.352089284426229
"768",2022-06-25,"soil_vwc_15cm",0.320443893704918
"769",2022-06-25,"soil_vwc_15cm",0.31304263452459
"770",2022-06-25,"soil_vwc_15cm",0.361688283262295
"771",2022-06-25,"soil_vwc_15cm",0.318476604803279
"772",2022-06-25,"soil_vwc_15cm",0.395617387540984
"773",2022-06-25,"soil_vwc_15cm",0.308497336786885
"774",2022-06-25,"soil_vwc_15cm",0.331258927245902
"775",2022-06-25,"soil_vwc_15cm",0.354444282557377
"776",2022-06-25,"soil_vwc_15cm",0.381114060901639
"777",2022-06-25,"soil_vwc_15cm",0.282038677786885
"778",2022-06-26,"soil_vwc_15cm",0.380985163639344
"779",2022-06-26,"soil_vwc_15cm",0.296131466327869
"780",2022-06-26,"soil_vwc_15cm",0.31678974852459
"781",2022-06-26,"soil_vwc_15cm",0.397859767491803
"782",2022-06-26,"soil_vwc_15cm",0.361065926327869
"783",2022-06-26,"soil_vwc_15cm",0.310947338622951
"784",2022-06-26,"soil_vwc_15cm",0.304289957180328
"785",2022-06-26,"soil_vwc_15cm",0.353841193442623
"786",2022-06-26,"soil_vwc_15cm",0.310692342065574
"787",2022-06-26,"soil_vwc_15cm",0.367209117704918
"788",2022-06-26,"soil_vwc_15cm",0.246998844114754
"789",2022-06-26,"soil_vwc_15cm",0.278150139262295
"790",2022-06-26,"soil_vwc_15cm",0.328612050262295
"791",2022-06-26,"soil_vwc_15cm",0.274043359295082
"792",2022-06-26,"soil_vwc_15cm",0.294076995311475
"793",2022-06-26,"soil_vwc_15cm",0.39361575995082
"794",2022-06-26,"soil_vwc_15cm",0.279985287803279
"795",2022-06-26,"soil_vwc_15cm",0.842689116114754
"796",2022-06-26,"soil_vwc_15cm",0.425696997655738
"797",2022-06-26,"soil_vwc_15cm",0.277150311114754
"798",2022-06-26,"soil_vwc_15cm",0.345693576508197
"799",2022-06-26,"soil_vwc_15cm",0.313405289229508
"800",2022-06-26,"soil_vwc_15cm",0.301514818836066
"801",2022-06-26,"soil_vwc_15cm",0.356291704
"802",2022-06-26,"soil_vwc_15cm",0.308204822032787
"803",2022-06-26,"soil_vwc_15cm",0.391191257770492
"804",2022-06-26,"soil_vwc_15cm",0.300701818590164
"805",2022-06-26,"soil_vwc_15cm",0.322951953360656
"806",2022-06-26,"soil_vwc_15cm",0.351244552688525
"807",2022-06-26,"soil_vwc_15cm",0.377270162672131
"808",2022-06-26,"soil_vwc_15cm",0.273491778213115
"809",2022-06-27,"soil_vwc_15cm",0.387026356393443
"810",2022-06-27,"soil_vwc_15cm",0.290023885442623
"811",2022-06-27,"soil_vwc_15cm",0.320821937229508
"812",2022-06-27,"soil_vwc_15cm",0.395649945704918
"813",2022-06-27,"soil_vwc_15cm",0.380704794606557
"814",2022-06-27,"soil_vwc_15cm",0.35208896647541
"815",2022-06-27,"soil_vwc_15cm",0.326661612754098
"816",2022-06-27,"soil_vwc_15cm",0.397584294901639
"817",2022-06-27,"soil_vwc_15cm",0.32557568352459
"818",2022-06-27,"soil_vwc_15cm",0.36944895404918
"819",2022-06-27,"soil_vwc_15cm",0.248327560590164
"820",2022-06-27,"soil_vwc_15cm",0.348827681327869
"821",2022-06-27,"soil_vwc_15cm",0.289783514622951
"822",2022-06-27,"soil_vwc_15cm",0.302373222459016
"823",2022-06-27,"soil_vwc_15cm",0.406866614721311
"824",2022-06-27,"soil_vwc_15cm",0.279919662754098
"825",2022-06-27,"soil_vwc_15cm",0.44006017157377
"826",2022-06-27,"soil_vwc_15cm",0.286085555819672
"827",2022-06-27,"soil_vwc_15cm",0.353340993213115
"828",2022-06-27,"soil_vwc_15cm",0.319083509327869
"829",2022-06-27,"soil_vwc_15cm",0.32571113057377
"830",2022-06-27,"soil_vwc_15cm",0.362271723016393
"831",2022-06-27,"soil_vwc_15cm",0.318291938967213
"832",2022-06-27,"soil_vwc_15cm",0.397679298606557
"833",2022-06-27,"soil_vwc_15cm",0.312634957983607
"834",2022-06-27,"soil_vwc_15cm",0.335548783295082
"835",2022-06-27,"soil_vwc_15cm",0.357199771540984
"836",2022-06-27,"soil_vwc_15cm",0.381160608901639
"837",2022-06-27,"soil_vwc_15cm",0.291285259934426
"838",2022-06-28,"soil_vwc_15cm",0.388582471295082
"839",2022-06-28,"soil_vwc_15cm",0.284580376639344
"840",2022-06-28,"soil_vwc_15cm",0.326244206918033
"841",2022-06-28,"soil_vwc_15cm",0.395870222032787
"842",2022-06-28,"soil_vwc_15cm",0.369279359081967
"843",2022-06-28,"soil_vwc_15cm",0.310579533114754
"844",2022-06-28,"soil_vwc_15cm",0.302211194721311
"845",2022-06-28,"soil_vwc_15cm",0.351996379196721
"846",2022-06-28,"soil_vwc_15cm",0.332079367540984
"847",2022-06-28,"soil_vwc_15cm",0.399090682295082
"848",2022-06-28,"soil_vwc_15cm",0.246950324819672
"849",2022-06-28,"soil_vwc_15cm",0.283651578704918
"850",2022-06-28,"soil_vwc_15cm",0.347978180327869
"851",2022-06-28,"soil_vwc_15cm",0.327901239409836
"852",2022-06-28,"soil_vwc_15cm",0.293121107967213
"853",2022-06-28,"soil_vwc_15cm",0.298404433147541
"854",2022-06-28,"soil_vwc_15cm",0.400677956377049
"855",2022-06-28,"soil_vwc_15cm",0.405486835344262
"856",2022-06-28,"soil_vwc_15cm",0.283970928508197
"857",2022-06-28,"soil_vwc_15cm",0.842649817393443
"858",2022-06-28,"soil_vwc_15cm",0.438940475967213
"859",2022-06-28,"soil_vwc_15cm",0.284552651327869
"860",2022-06-28,"soil_vwc_15cm",0.348914291131148
"861",2022-06-28,"soil_vwc_15cm",0.316295335
"862",2022-06-28,"soil_vwc_15cm",0.317459925262295
"863",2022-06-28,"soil_vwc_15cm",0.365374477885246
"864",2022-06-28,"soil_vwc_15cm",0.318829530213115
"865",2022-06-28,"soil_vwc_15cm",0.397261129688525
"866",2022-06-28,"soil_vwc_15cm",0.31342341242623
"867",2022-06-28,"soil_vwc_15cm",0.330859517426229
"868",2022-06-28,"soil_vwc_15cm",0.357327969311475
"869",2022-06-28,"soil_vwc_15cm",0.381233038098361
"870",2022-06-28,"soil_vwc_15cm",0.282590131688525
"871",2022-06-29,"soil_vwc_15cm",0.382651734655738
"872",2022-06-29,"soil_vwc_15cm",0.277483014852459
"873",2022-06-29,"soil_vwc_15cm",0.318863105819672
"874",2022-06-29,"soil_vwc_15cm",0.363540919098361
"875",2022-06-29,"soil_vwc_15cm",0.308625534557377
"876",2022-06-29,"soil_vwc_15cm",0.345538289327869
"877",2022-06-29,"soil_vwc_15cm",0.322995766983607
"878",2022-06-29,"soil_vwc_15cm",0.241989974081967
"879",2022-06-29,"soil_vwc_15cm",0.350155507540984
"880",2022-06-29,"soil_vwc_15cm",0.342843083819672
"881",2022-06-29,"soil_vwc_15cm",0.394513971016393
"882",2022-06-29,"soil_vwc_15cm",0.397406115262295
"883",2022-06-29,"soil_vwc_15cm",0.278194843147541
"884",2022-06-29,"soil_vwc_15cm",0.842998990983607
"885",2022-06-29,"soil_vwc_15cm",0.428139305081967
"886",2022-06-29,"soil_vwc_15cm",0.272534809836066
"887",2022-06-29,"soil_vwc_15cm",0.341295744360656
"888",2022-06-29,"soil_vwc_15cm",0.308105875737705
"889",2022-06-29,"soil_vwc_15cm",0.306935180819672
"890",2022-06-29,"soil_vwc_15cm",0.392397372409836
"891",2022-06-29,"soil_vwc_15cm",0.303717073393443
"892",2022-06-29,"soil_vwc_15cm",0.319411125852459
"893",2022-06-29,"soil_vwc_15cm",0.352749032377049
"894",2022-06-29,"soil_vwc_15cm",0.376817082754098
"895",2022-06-29,"soil_vwc_15cm",0.270015494721311
"896",2022-06-30,"soil_vwc_15cm",0.376963340131148
"897",2022-06-30,"soil_vwc_15cm",0.269665876
"898",2022-06-30,"soil_vwc_15cm",0.309430713213115
"899",2022-06-30,"soil_vwc_15cm",0.30729427447541
"900",2022-06-30,"soil_vwc_15cm",0.286395239918033
"901",2022-06-30,"soil_vwc_15cm",0.337202699868852
"902",2022-06-30,"soil_vwc_15cm",0.312940635901639
"903",2022-06-30,"soil_vwc_15cm",0.383370875819672
"904",2022-06-30,"soil_vwc_15cm",0.3054239203
"905",2022-06-30,"soil_vwc_15cm",0.3580671223
"906",2022-06-30,"soil_vwc_15cm",0.236431748622951
"907",2022-06-30,"soil_vwc_15cm",0.340698950672131
"908",2022-06-30,"soil_vwc_15cm",0.2656712818
"909",2022-06-30,"soil_vwc_15cm",0.335909466704918
"910",2022-06-30,"soil_vwc_15cm",0.31184541085
"911",2022-06-30,"soil_vwc_15cm",0.26191039735
"912",2022-06-30,"soil_vwc_15cm",0.285145672
"913",2022-06-30,"soil_vwc_15cm",0.38770918757377
"914",2022-06-30,"soil_vwc_15cm",0.390105201360656
"915",2022-06-30,"soil_vwc_15cm",0.272149834983607
"916",2022-06-30,"soil_vwc_15cm",0.842571983032787
"917",2022-06-30,"soil_vwc_15cm",0.423942227081967
"918",2022-06-30,"soil_vwc_15cm",0.26188879895082
"919",2022-06-30,"soil_vwc_15cm",0.334878670147541
"920",2022-06-30,"soil_vwc_15cm",0.300908677393443
"921",2022-06-30,"soil_vwc_15cm",0.29014654345
"922",2022-06-30,"soil_vwc_15cm",0.35365547095
"923",2022-06-30,"soil_vwc_15cm",0.296894293934426
"924",2022-06-30,"soil_vwc_15cm",0.387616918245902
"925",2022-06-30,"soil_vwc_15cm",0.29472428065
"926",2022-06-30,"soil_vwc_15cm",0.308598254377049
"927",2022-06-30,"soil_vwc_15cm",0.349387338360656
"928",2022-06-30,"soil_vwc_15cm",0.371592387704918
"929",2022-06-30,"soil_vwc_15cm",0.260032792836066
