"","day","Sensor_ID","Location","sapflow_2.5cm","soil_vwc_15cm","soil_vwc_30cm","soil_vwc_5cm","wx_par_den15","wx_tempavg15","wx_windspeed15","Plot","Tree_ID","Species","Grid_Square","DBH_2021","BA"
"825",2022-06-15,"S17","D1",0.356639344262295,0.359370612557377,0.346092972285041,0.348616020234846,893.191868852459,26.6162295081967,0.993237982295082,"SW",1868,"FAGR","D1",33.1,1095.61
"826",2022-06-15,"S18","E5",0.486081967213115,0.359302361764344,0.428320282688525,0.371666661016393,893.191868852459,26.6162295081967,0.993237982295082,"SW",1780,"FAGR","E5",19.9,396.01
"827",2022-06-15,"S19","D2",0.507983606557377,0.341421970836066,0.318156873459016,0.331283706213115,893.191868852459,26.6162295081967,0.993237982295082,"SW",1835,"ACRU","D2",14.2,201.64
"828",2022-06-15,"S2","C5",0.456245901639344,0.348538600442623,0.364035205442623,0.294616494262295,893.191868852459,26.6162295081967,0.993237982295082,"SW",1790,"LITU","C5",61.7,3806.89
"829",2022-06-15,"S20","B8",0.515770491803279,0.343221979452459,0.266059900368852,0.362189818885246,893.191868852459,26.6162295081967,0.993237982295082,"SW",1749,"ACRU","B8",21.3,453.69
"830",2022-06-15,"S3","E5",0.362688524590164,0.359302361764344,0.428320282688525,0.371666661016393,893.191868852459,26.6162295081967,0.993237982295082,"SW",1783,"LITU","E5",36.9,1361.61
"831",2022-06-15,"S4","E6",0.633377049180328,0.358535643423888,0.346092972285041,0.348616020234846,893.191868852459,26.6162295081967,0.993237982295082,"SW",1781,"LITU","E6",50.8,2580.64
"832",2022-06-15,"S5","F5",0.375967213114754,0.349501453355612,0.428320282688525,0.37313642047541,893.191868852459,26.6162295081967,0.993237982295082,"SW",1778,"LITU","F5",44.2,1953.64
"833",2022-06-15,"S6","G6",0.330098360655738,0.331010597615185,0.287292242770492,0.360599905811475,893.191868852459,26.6162295081967,0.993237982295082,"SW",1773,"LITU","G6",49.7,2470.09
"834",2022-06-15,"S7","D7",0.498737704918033,0.348845473855738,0.298718335393443,0.328403156573771,893.191868852459,26.6162295081967,0.993237982295082,"SW",1733,"ACRU","D7",24.7,610.09
"835",2022-06-15,"S8","C6",0.478868852459016,0.350218555318226,0.298718335393443,0.328403156573771,893.191868852459,26.6162295081967,0.993237982295082,"SW",1788,"ACRU","C6",29.3,858.49
"836",2022-06-15,"S9","F2",0.610786885245902,0.346043036254098,0.346092972285041,0.348616020234846,893.191868852459,26.6162295081967,0.993237982295082,"SW",1865,"ACRU","F2",34.4,1183.36
"837",2022-06-16,"C1","F5",0.479704918032787,0.341370822225944,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"Control",1384,"LITU","F5",47.1,2218.41
"838",2022-06-16,"C10","D4",0.749639344262295,0.339036271903689,0.311744123377049,0.368687652606557,462.76062295082,23.975737704918,1.11058802459016,"Control",1387,"ACRU","D4",36,1296
"839",2022-06-16,"C11","F2",0.432918032786885,0.339200147850969,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"Control",1395,"ACRU","F2",34.7,1204.09
"840",2022-06-16,"C12","G3",0.619704918032787,0.330483508786885,0.371432188184426,0.351405324520492,462.76062295082,23.975737704918,1.11058802459016,"Control",1328,"ACRU","G3",27.9,778.41
"841",2022-06-16,"C13","B8",0.473081967213115,0.338863255255738,0.260200575483607,0.357972646393443,462.76062295082,23.975737704918,1.11058802459016,"Control",1407,"FAGR","B8",37.6,1413.76
"842",2022-06-16,"C14","B7",0.502770491803279,0.336390257803279,0.292252148377049,0.321179918057377,462.76062295082,23.975737704918,1.11058802459016,"Control",1412,"FAGR","B7",25.1,630.01
"843",2022-06-16,"C15","A4",0.356836065573771,0.324885115540984,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"Control",1432,"FAGR","A4",28.5,812.25
"844",2022-06-16,"C16","E4",0.524180327868852,0.34944937923696,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"Control",1390,"FAGR","E4",32,1024
"845",2022-06-16,"C17","F6",0.428081967213115,0.335545102696393,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"Control",1380,"FAGR","F6",44.5,1980.25
"846",2022-06-16,"C18","(out)",0.405147540983607,0.333822613279159,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"Control",1452,"FAGR",NA,45.4,2061.16
"847",2022-06-16,"C19","A1",0.645573770491803,0.329105955065574,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"Control",1451,"ACRU","A1",19.1,364.81
"848",2022-06-16,"C2","F5",0.603540983606557,0.341370822225944,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"Control",1385,"LITU","F5",39.5,1560.25
"849",2022-06-16,"C3","C5",0.363032786885246,0.335210962063232,0.356355294163934,0.284387189721311,462.76062295082,23.975737704918,1.11058802459016,"Control",1425,"LITU","C5",47.1,2218.41
"850",2022-06-16,"C4","H4",0.350885245901639,0.319937432493852,0.331405968901639,0.338851147688525,462.76062295082,23.975737704918,1.11058802459016,"Control",1325,"LITU","H4",48.6,2361.96
"851",2022-06-16,"C5","I3",0.48227868852459,0.312528131807377,0.331405968901639,0.338851147688525,462.76062295082,23.975737704918,1.11058802459016,"Control",1330,"LITU","I3",39.7,1576.09
"852",2022-06-16,"C6","B7",0.572786885245902,0.336390257803279,0.292252148377049,0.321179918057377,462.76062295082,23.975737704918,1.11058802459016,"Control",1411,"LITU","B7",59.4,3528.36
"853",2022-06-16,"C7","B3",0.646131147540984,0.329303089872951,0.311744123377049,0.368687652606557,462.76062295082,23.975737704918,1.11058802459016,"Control",1439,"ACRU","B3",32,1024
"854",2022-06-16,"C9","(out)",0.421639344262295,0.333822613279159,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"Control",1456,"ACRU",NA,24,576
"855",2022-06-16,"F1","H5",0.518672131147541,0.318067258183779,0.288152299737705,0.334933484868852,462.76062295082,23.975737704918,1.11058802459016,"FW",1578,"LITU","H5",67.2,4515.84
"856",2022-06-16,"F10","F8",0.762360655737705,0.317684907262295,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"FW",1546,"ACRU","F8",21.4,457.96
"857",2022-06-16,"F11","F6",0.538163934426229,0.335545102696393,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"FW",1548,"ACRU","F6",28.5,812.25
"858",2022-06-16,"F12","F2",0.618754098360656,0.339200147850969,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"FW",1563,"ACRU","F2",28.2,795.24
"859",2022-06-16,"F13","D6",0.464065573770492,0.341785490920171,0.292252148377049,0.321179918057377,462.76062295082,23.975737704918,1.11058802459016,"FW",1519,"FAGR","D6",38.2,1459.24
"860",2022-06-16,"F14","D7",0.352524590163934,0.338143820668618,0.292252148377049,0.321179918057377,462.76062295082,23.975737704918,1.11058802459016,"FW",1543,"FAGR","D7",35.5,1260.25
"861",2022-06-16,"F15","A6",0.357655737704918,0.340843512311475,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"FW",1516,"FAGR","A6",32.1,1030.41
"862",2022-06-16,"F16","H4",0.453426229508197,0.319937432493852,0.331405968901639,0.338851147688525,462.76062295082,23.975737704918,1.11058802459016,"FW",1596,"FAGR","H4",27.2,739.84
"863",2022-06-16,"F17","I6",0.475573770491803,0.320072225094262,0.325104565196721,0.36226358347541,462.76062295082,23.975737704918,1.11058802459016,"FW",1580,"FAGR","I6",30.5,930.25
"864",2022-06-16,"F18","H8",0.403245901639344,0.316781187698771,0.343580697926229,0.375928632778689,462.76062295082,23.975737704918,1.11058802459016,"FW",1569,"FAGR","H8",39.9,1592.01
"865",2022-06-16,"F2","G6",0.475836065573771,0.324841220310656,0.288152299737705,0.334933484868852,462.76062295082,23.975737704918,1.11058802459016,"FW",1576,"LITU","G6",68.8,4733.44
"866",2022-06-16,"F20","I7",0.657213114754098,0.326681124336066,0.325104565196721,0.36226358347541,462.76062295082,23.975737704918,1.11058802459016,"FW",1573,"ACRU","I7",34.1,1162.81
"867",2022-06-16,"F3","D5",0.362819672131148,0.343582163390462,0.356355294163934,0.284387189721311,462.76062295082,23.975737704918,1.11058802459016,"FW",1552,"LITU","D5",66.7,4448.89
"868",2022-06-16,"F4","E2",0.493770491803279,0.343901991771663,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"FW",1561,"LITU","E2",56.4,3180.96
"869",2022-06-16,"F5","G3",0.40072131147541,0.330483508786885,0.371432188184426,0.351405324520492,462.76062295082,23.975737704918,1.11058802459016,"FW",1591,"LITU","G3",79.8,6368.04
"870",2022-06-16,"F6","D6",0.410377049180328,0.341785490920171,0.292252148377049,0.321179918057377,462.76062295082,23.975737704918,1.11058802459016,"FW",1551,"LITU","D6",52.7,2777.29
"871",2022-06-16,"F7","B5",0.454377049180328,0.332666627596469,0.356355294163934,0.284387189721311,462.76062295082,23.975737704918,1.11058802459016,"FW",1520,"ACRU","B5",25.4,645.16
"872",2022-06-16,"F8","B4",0.701786885245902,0.326335209741803,0.311744123377049,0.368687652606557,462.76062295082,23.975737704918,1.11058802459016,"FW",1521,"ACRU","B4",25.9,670.81
"873",2022-06-16,"F9","G3",0.550491803278689,0.330483508786885,0.371432188184426,0.351405324520492,462.76062295082,23.975737704918,1.11058802459016,"FW",1592,"ACRU","G3",43.2,1866.24
"874",2022-06-16,"S1","F7",0.543901639344262,0.325934505862295,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"SW",1771,"LITU","F7",47.7,2275.29
"875",2022-06-16,"S10","G5",0.469426229508197,0.328335463461867,0.356868805934426,0.35503651895082,462.76062295082,23.975737704918,1.11058802459016,"SW",1775,"ACRU","G5",18.4,338.56
"876",2022-06-16,"S11","F6",0.517983606557377,0.335545102696393,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"SW",1772,"ACRU","F6",21,441
"877",2022-06-16,"S12","F4",0.556344262295082,0.343843157656483,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"SW",1776,"ACRU","F4",24.7,610.09
"878",2022-06-16,"S13","A2",0.335786885245902,0.329105955065574,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"SW",1848,"FAGR","A2",35.2,1239.04
"879",2022-06-16,"S14","I2",0.362622950819672,0.312350752344262,0.331405968901639,0.338851147688525,462.76062295082,23.975737704918,1.11058802459016,"SW",1851,"FAGR","I2",31,961
"880",2022-06-16,"S15","E4",0.354704918032787,0.34944937923696,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"SW",1829,"FAGR","E4",22.5,506.25
"881",2022-06-16,"S16","C2",0.377491803278689,0.333517379610656,0.311744123377049,0.368687652606557,462.76062295082,23.975737704918,1.11058802459016,"SW",1839,"FAGR","C2",28,784
"882",2022-06-16,"S17","D1",0.388737704918033,0.34470205747541,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"SW",1868,"FAGR","D1",33.1,1095.61
"883",2022-06-16,"S18","E5",0.534688524590164,0.34791067647839,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"SW",1780,"FAGR","E5",19.9,396.01
"884",2022-06-16,"S19","D2",0.554262295081967,0.33008897228614,0.311744123377049,0.368687652606557,462.76062295082,23.975737704918,1.11058802459016,"SW",1835,"ACRU","D2",14.2,201.64
"885",2022-06-16,"S2","C5",0.462819672131148,0.335210962063232,0.356355294163934,0.284387189721311,462.76062295082,23.975737704918,1.11058802459016,"SW",1790,"LITU","C5",61.7,3806.89
"886",2022-06-16,"S20","B8",0.576655737704918,0.338863255255738,0.260200575483607,0.357972646393443,462.76062295082,23.975737704918,1.11058802459016,"SW",1749,"ACRU","B8",21.3,453.69
"887",2022-06-16,"S3","E5",0.392852459016393,0.34791067647839,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"SW",1783,"LITU","E5",36.9,1361.61
"888",2022-06-16,"S4","E6",0.643803278688525,0.349896129621311,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"SW",1781,"LITU","E6",50.8,2580.64
"889",2022-06-16,"S5","F5",0.40044262295082,0.341370822225944,0.391227059032787,0.365088035991803,462.76062295082,23.975737704918,1.11058802459016,"SW",1778,"LITU","F5",44.2,1953.64
"890",2022-06-16,"S6","G6",0.357409836065574,0.324841220310656,0.288152299737705,0.334933484868852,462.76062295082,23.975737704918,1.11058802459016,"SW",1773,"LITU","G6",49.7,2470.09
"891",2022-06-16,"S7","D7",0.54544262295082,0.338143820668618,0.292252148377049,0.321179918057377,462.76062295082,23.975737704918,1.11058802459016,"SW",1733,"ACRU","D7",24.7,610.09
"892",2022-06-16,"S8","C6",0.507737704918033,0.336130850249759,0.292252148377049,0.321179918057377,462.76062295082,23.975737704918,1.11058802459016,"SW",1788,"ACRU","C6",29.3,858.49
"893",2022-06-16,"S9","F2",0.631934426229508,0.339200147850969,0.333379010725922,0.343395234166086,462.76062295082,23.975737704918,1.11058802459016,"SW",1865,"ACRU","F2",34.4,1183.36
"894",2022-06-17,"C1","F5",0.464295081967213,0.335918228323592,0.363692295483607,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"Control",1384,"LITU","F5",47.1,2218.41
"895",2022-06-17,"C10","D4",0.694327868852459,0.334418583199063,0.306378152180328,0.320320465196721,805.389606557377,30.5826229508197,0.989350145737705,"Control",1387,"ACRU","D4",36,1296
"896",2022-06-17,"C11","F2",0.405049180327869,0.334734441874814,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"Control",1395,"ACRU","F2",34.7,1204.09
"897",2022-06-17,"C12","G3",0.589639344262295,0.327554563178838,0.369179882868852,0.326380671409836,805.389606557377,30.5826229508197,0.989350145737705,"Control",1328,"ACRU","G3",27.9,778.41
"898",2022-06-17,"C13","B8",0.456852459016393,0.333630751334426,0.253856788934426,0.334240447467213,805.389606557377,30.5826229508197,0.989350145737705,"Control",1407,"FAGR","B8",37.6,1413.76
"899",2022-06-17,"C14","B7",0.463524590163934,0.33147920357377,0.284956703229508,0.312841159688525,805.389606557377,30.5826229508197,0.989350145737705,"Control",1412,"FAGR","B7",25.1,630.01
"900",2022-06-17,"C15","A4",0.321819672131148,0.320513079803279,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"Control",1432,"FAGR","A4",28.5,812.25
"901",2022-06-17,"C16","E4",0.486131147540984,0.344897468122206,0.421313982016393,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"Control",1390,"FAGR","E4",32,1024
"902",2022-06-17,"C17","F6",0.372622950819672,0.329163443464232,0.30607060895082,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"Control",1380,"FAGR","F6",44.5,1980.25
"903",2022-06-17,"C18","(out)",0.371491803278689,0.328478806179237,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"Control",1452,"FAGR",NA,45.4,2061.16
"904",2022-06-17,"C19","A1",0.585114754098361,0.308485604401639,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"Control",1451,"ACRU","A1",19.1,364.81
"905",2022-06-17,"C2","F5",0.567114754098361,0.335918228323592,0.363692295483607,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"Control",1385,"LITU","F5",39.5,1560.25
"906",2022-06-17,"C3","C5",0.308852459016393,0.333750429234192,0.347156531819672,0.270042584131148,805.389606557377,30.5826229508197,0.989350145737705,"Control",1425,"LITU","C5",47.1,2218.41
"907",2022-06-17,"C4","H4",0.328901639344262,0.312950155072701,0.319467148786885,0.317100481860656,805.389606557377,30.5826229508197,0.989350145737705,"Control",1325,"LITU","H4",48.6,2361.96
"908",2022-06-17,"C5","I3",0.412803278688525,0.306779946631148,0.323932662065574,0.317100481860656,805.389606557377,30.5826229508197,0.989350145737705,"Control",1330,"LITU","I3",39.7,1576.09
"909",2022-06-17,"C6","B7",0.502737704918033,0.33147920357377,0.284956703229508,0.312841159688525,805.389606557377,30.5826229508197,0.989350145737705,"Control",1411,"LITU","B7",59.4,3528.36
"910",2022-06-17,"C7","B3",0.595540983606557,0.323891300196721,0.306378152180328,0.320320465196721,805.389606557377,30.5826229508197,0.989350145737705,"Control",1439,"ACRU","B3",32,1024
"911",2022-06-17,"C9","(out)",0.38644262295082,0.328478806179237,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"Control",1456,"ACRU",NA,24,576
"912",2022-06-17,"F1","H5",0.477081967213115,0.309551972174542,0.296492467688525,0.321084628196721,805.389606557377,30.5826229508197,0.989350145737705,"FW",1578,"LITU","H5",67.2,4515.84
"913",2022-06-17,"F10","F8",0.731032786885246,0.311220977696721,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"FW",1546,"ACRU","F8",21.4,457.96
"914",2022-06-17,"F11","F6",0.466131147540984,0.329163443464232,0.30607060895082,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"FW",1548,"ACRU","F6",28.5,812.25
"915",2022-06-17,"F12","F2",0.549803278688525,0.334734441874814,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"FW",1563,"ACRU","F2",28.2,795.24
"916",2022-06-17,"F13","D6",0.440196721311475,0.338668248553101,0.284956703229508,0.312841159688525,805.389606557377,30.5826229508197,0.989350145737705,"FW",1519,"FAGR","D6",38.2,1459.24
"917",2022-06-17,"F14","D7",0.310885245901639,0.337309849295082,0.284956703229508,0.312841159688525,805.389606557377,30.5826229508197,0.989350145737705,"FW",1543,"FAGR","D7",35.5,1260.25
"918",2022-06-17,"F15","A6",0.318672131147541,0.336619132934426,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"FW",1516,"FAGR","A6",32.1,1030.41
"919",2022-06-17,"F16","H4",0.394081967213115,0.312950155072701,0.319467148786885,0.317100481860656,805.389606557377,30.5826229508197,0.989350145737705,"FW",1596,"FAGR","H4",27.2,739.84
"920",2022-06-17,"F17","I6",0.418475409836066,0.309664432501639,0.321909774163934,0.34929188952459,805.389606557377,30.5826229508197,0.989350145737705,"FW",1580,"FAGR","I6",30.5,930.25
"921",2022-06-17,"F18","H8",0.35927868852459,0.311829819071721,0.339407498032787,0.377499150852459,805.389606557377,30.5826229508197,0.989350145737705,"FW",1569,"FAGR","H8",39.9,1592.01
"922",2022-06-17,"F2","G6",0.477803278688525,0.314813664308402,0.296492467688525,0.321084628196721,805.389606557377,30.5826229508197,0.989350145737705,"FW",1576,"LITU","G6",68.8,4733.44
"923",2022-06-17,"F20","I7",0.570426229508197,0.322381072663934,0.321909774163934,0.34929188952459,805.389606557377,30.5826229508197,0.989350145737705,"FW",1573,"ACRU","I7",34.1,1162.81
"924",2022-06-17,"F3","D5",0.344196721311475,0.339764782259314,0.347156531819672,0.270042584131148,805.389606557377,30.5826229508197,0.989350145737705,"FW",1552,"LITU","D5",66.7,4448.89
"925",2022-06-17,"F4","E2",0.443639344262295,0.338931889028103,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"FW",1561,"LITU","E2",56.4,3180.96
"926",2022-06-17,"F5","G3",0.352016393442623,0.327554563178838,0.369179882868852,0.326380671409836,805.389606557377,30.5826229508197,0.989350145737705,"FW",1591,"LITU","G3",79.8,6368.04
"927",2022-06-17,"F6","D6",0.386163934426229,0.338668248553101,0.284956703229508,0.312841159688525,805.389606557377,30.5826229508197,0.989350145737705,"FW",1551,"LITU","D6",52.7,2777.29
"928",2022-06-17,"F7","B5",0.400852459016393,0.327076240189155,0.347156531819672,0.270042584131148,805.389606557377,30.5826229508197,0.989350145737705,"FW",1520,"ACRU","B5",25.4,645.16
"929",2022-06-17,"F8","B4",0.669836065573771,0.322398687139344,0.306378152180328,0.320320465196721,805.389606557377,30.5826229508197,0.989350145737705,"FW",1521,"ACRU","B4",25.9,670.81
"930",2022-06-17,"F9","G3",0.522918032786885,0.327554563178838,0.369179882868852,0.326380671409836,805.389606557377,30.5826229508197,0.989350145737705,"FW",1592,"ACRU","G3",43.2,1866.24
"931",2022-06-17,"S1","F7",0.490327868852459,0.317669992923077,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"SW",1771,"LITU","F7",47.7,2275.29
"932",2022-06-17,"S10","G5",0.421737704918033,0.322867224009368,0.338099639131148,0.337280597819672,805.389606557377,30.5826229508197,0.989350145737705,"SW",1775,"ACRU","G5",18.4,338.56
"933",2022-06-17,"S11","F6",0.456262295081967,0.329163443464232,0.30607060895082,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"SW",1772,"ACRU","F6",21,441
"934",2022-06-17,"S12","F4",0.496393442622951,0.338482112770492,0.363692295483607,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"SW",1776,"ACRU","F4",24.7,610.09
"935",2022-06-17,"S13","A2",0.291688524590164,0.308485604401639,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"SW",1848,"FAGR","A2",35.2,1239.04
"936",2022-06-17,"S14","I2",0.323360655737705,0.306371764901639,0.323932662065574,0.317100481860656,805.389606557377,30.5826229508197,0.989350145737705,"SW",1851,"FAGR","I2",31,961
"937",2022-06-17,"S15","E4",0.301655737704918,0.344897468122206,0.421313982016393,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"SW",1829,"FAGR","E4",22.5,506.25
"938",2022-06-17,"S16","C2",0.314229508196721,0.329260655803279,0.306378152180328,0.320320465196721,805.389606557377,30.5826229508197,0.989350145737705,"SW",1839,"FAGR","C2",28,784
"939",2022-06-17,"S17","D1",0.349967213114754,0.339328561442623,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"SW",1868,"FAGR","D1",33.1,1095.61
"940",2022-06-17,"S18","E5",0.481032786885246,0.345947055573025,0.421313982016393,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"SW",1780,"FAGR","E5",19.9,396.01
"941",2022-06-17,"S19","D2",0.498229508196721,0.328270133016393,0.306378152180328,0.320320465196721,805.389606557377,30.5826229508197,0.989350145737705,"SW",1835,"ACRU","D2",14.2,201.64
"942",2022-06-17,"S2","C5",0.456950819672131,0.333750429234192,0.347156531819672,0.270042584131148,805.389606557377,30.5826229508197,0.989350145737705,"SW",1790,"LITU","C5",61.7,3806.89
"943",2022-06-17,"S20","B8",0.497475409836066,0.333630751334426,0.253856788934426,0.334240447467213,805.389606557377,30.5826229508197,0.989350145737705,"SW",1749,"ACRU","B8",21.3,453.69
"944",2022-06-17,"S3","E5",0.351032786885246,0.345947055573025,0.421313982016393,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"SW",1783,"LITU","E5",36.9,1361.61
"945",2022-06-17,"S4","E6",0.629590163934426,0.348225746876618,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"SW",1781,"LITU","E6",50.8,2580.64
"946",2022-06-17,"S5","F5",0.360377049180328,0.335918228323592,0.363692295483607,0.353476567442623,805.389606557377,30.5826229508197,0.989350145737705,"SW",1778,"LITU","F5",44.2,1953.64
"947",2022-06-17,"S6","G6",0.32355737704918,0.314813664308402,0.296492467688525,0.321084628196721,805.389606557377,30.5826229508197,0.989350145737705,"SW",1773,"LITU","G6",49.7,2470.09
"948",2022-06-17,"S7","D7",0.472114754098361,0.337309849295082,0.284956703229508,0.312841159688525,805.389606557377,30.5826229508197,0.989350145737705,"SW",1733,"ACRU","D7",24.7,610.09
"949",2022-06-17,"S8","C6",0.465803278688525,0.334839343163934,0.284956703229508,0.312841159688525,805.389606557377,30.5826229508197,0.989350145737705,"SW",1788,"ACRU","C6",29.3,858.49
"950",2022-06-17,"S9","F2",0.605344262295082,0.334734441874814,0.327588550799466,0.324802889219672,805.389606557377,30.5826229508197,0.989350145737705,"SW",1865,"ACRU","F2",34.4,1183.36
"951",2022-06-18,"C1","F5",0.52044262295082,0.326874083389344,0.37197853897541,0.3503859265,789.326065573771,22.0170491803279,2.86698535377049,"Control",1384,"LITU","F5",47.1,2218.41
"952",2022-06-18,"C10","D4",0.714655737704918,0.322551220259953,0.299755936098361,0.304806595467213,789.326065573771,22.0170491803279,2.86698535377049,"Control",1387,"ACRU","D4",36,1296
"953",2022-06-18,"C11","F2",0.43772131147541,0.324813724983607,0.320008992625,0.31630219054959,789.326065573771,22.0170491803279,2.86698535377049,"Control",1395,"ACRU","F2",34.7,1204.09
"954",2022-06-18,"C12","G3",0.599491803278688,0.318724676391803,0.352278115418033,0.334792759836066,789.326065573771,22.0170491803279,2.86698535377049,"Control",1328,"ACRU","G3",27.9,778.41
"955",2022-06-18,"C13","B8",0.447344262295082,0.324079867995902,0.245714640754098,0.323664671918033,789.326065573771,22.0170491803279,2.86698535377049,"Control",1407,"FAGR","B8",37.6,1413.76
"956",2022-06-18,"C14","B7",0.460918032786885,0.319641113306792,0.289507628696721,0.299358688344262,789.326065573771,22.0170491803279,2.86698535377049,"Control",1412,"FAGR","B7",25.1,630.01
"957",2022-06-18,"C15","A4",0.320803278688525,0.315234333114754,0.320008992625,0.31630219054959,789.326065573771,22.0170491803279,2.86698535377049,"Control",1432,"FAGR","A4",28.5,812.25
"958",2022-06-18,"C16","E4",0.501491803278688,0.337573401909016,0.37197853897541,0.3503859265,789.326065573771,22.0170491803279,2.86698535377049,"Control",1390,"FAGR","E4",32,1024
"959",2022-06-18,"C17","F6",0.387754098360656,0.321048198981557,0.320008992625,0.31630219054959,789.326065573771,22.0170491803279,2.86698535377049,"Control",1380,"FAGR","F6",44.5,1980.25
"960",2022-06-18,"C18","(out)",0.383590163934426,0.31979682020764,0.320008992625,0.31630219054959,789.326065573771,22.0170491803279,2.86698535377049,"Control",1452,"FAGR",NA,45.4,2061.16
"961",2022-06-18,"C19","A1",0.603950819672131,0.312350815934426,0.320008992625,0.31630219054959,789.326065573771,22.0170491803279,2.86698535377049,"Control",1451,"ACRU","A1",19.1,364.81
"962",2022-06-18,"C2","F5",0.588,0.326874083389344,0.37197853897541,0.3503859265,789.326065573771,22.0170491803279,2.86698535377049,"Control",1385,"LITU","F5",39.5,1560.25
"963",2022-06-18,"C3","C5",0.363540983606557,0.32064638245082,0.333300616639344,0.250746721196721,789.326065573771,22.0170491803279,2.86698535377049,"Control",1425,"LITU","C5",47.1,2218.41
"964",2022-06-18,"C4","H4",0.380393442622951,0.307799134592131,0.313917486803279,0.321678157590164,789.326065573771,22.0170491803279,2.86698535377049,"Control",1325,"LITU","H4",48.6,2361.96
"965",2022-06-18,"C5","I3",0.410852459016393,0.29916616382377,0.313917486803279,0.321678157590164,789.326065573771,22.0170491803279,2.86698535377049,"Control",1330,"LITU","I3",39.7,1576.09
"966",2022-06-18,"C6","B7",0.527327868852459,0.319641113306792,0.289507628696721,0.299358688344262,789.326065573771,22.0170491803279,2.86698535377049,"Control",1411,"LITU","B7",59.4,3528.36
"967",2022-06-18,"C7","B3",0.607229508196721,0.315556509789866,0.299755936098361,0.304806595467213,789.326065573771,22.0170491803279,2.86698535377049,"Control",1439,"ACRU","B3",32,1024
"968",2022-06-18,"C9","(out)",0.391114754098361,0.31979682020764,0.320008992625,0.31630219054959,789.326065573771,22.0170491803279,2.86698535377049,"Control",1456,"ACRU",NA,24,576
"969",2022-06-18,"F1","H5",0.542409836065574,0.305354694987705,0.284515323901639,0.302386067672131,789.326065573771,22.0170491803279,2.86698535377049,"FW",1578,"LITU","H5",67.2,4515.84
