"","Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"653","GCW","W",2022-06-07 19:00:00,"RM Young 05103-10-L",NA,NA,NA,1.865049,"wx_windspeed15","58f50b014f62132f",NA,0
"654","GCW","W",2022-06-07 19:15:00,"RM Young 05103-10-L",NA,NA,NA,1.533373,"wx_windspeed15","0f0c602d93bdf614",NA,0
"655","GCW","W",2022-06-07 19:30:00,"RM Young 05103-10-L",NA,NA,NA,1.367318,"wx_windspeed15","b8c94838f86c7747",NA,0
"656","GCW","W",2022-06-07 19:45:00,"RM Young 05103-10-L",NA,NA,NA,0.9634488,"wx_windspeed15","fa1a8e412df34fba",NA,0
"657","GCW","W",2022-06-07 20:00:00,"RM Young 05103-10-L",NA,NA,NA,0.9186955,"wx_windspeed15","9557b140e4e56c31",NA,0
"658","GCW","W",2022-06-07 20:15:00,"RM Young 05103-10-L",NA,NA,NA,0.9427599,"wx_windspeed15","d7391059fc382251",NA,0
"659","GCW","W",2022-06-07 20:30:00,"RM Young 05103-10-L",NA,NA,NA,0.5420489,"wx_windspeed15","2b7529f7602fda1d",NA,0
"660","GCW","W",2022-06-07 20:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1692133,"wx_windspeed15","623bd8e3136c933e",NA,0
"661","GCW","W",2022-06-07 21:00:00,"RM Young 05103-10-L",NA,NA,NA,0.2882289,"wx_windspeed15","4500b1b252edac83",NA,0
"662","GCW","W",2022-06-07 21:15:00,"RM Young 05103-10-L",NA,NA,NA,0.2049289,"wx_windspeed15","10fdb74030ab44f2",NA,0
"663","GCW","W",2022-06-07 21:30:00,"RM Young 05103-10-L",NA,NA,NA,0.01589778,"wx_windspeed15","97f92ebc634f8496",NA,0
"664","GCW","W",2022-06-07 21:45:00,"RM Young 05103-10-L",NA,NA,NA,0.06587777,"wx_windspeed15","fa0e8206fd2cf216",NA,0
"665","GCW","W",2022-06-07 22:00:00,"RM Young 05103-10-L",NA,NA,NA,0.2212622,"wx_windspeed15","f75dd1c716b7629f",NA,0
"666","GCW","W",2022-06-07 22:15:00,"RM Young 05103-10-L",NA,NA,NA,0.02047111,"wx_windspeed15","1504c882d95a69f6",NA,0
"667","GCW","W",2022-06-07 22:30:00,"RM Young 05103-10-L",NA,NA,NA,0.01143333,"wx_windspeed15","511cd47f125e8547",NA,0
"668","GCW","W",2022-06-07 22:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1072556,"wx_windspeed15","a9a8735bd779cc4a",NA,0
"669","GCW","W",2022-06-07 23:00:00,"RM Young 05103-10-L",NA,NA,NA,0.1385067,"wx_windspeed15","14ce068a2fa71736",NA,0
"670","GCW","W",2022-06-07 23:15:00,"RM Young 05103-10-L",NA,NA,NA,0.09854444,"wx_windspeed15","0336b264a941a618",NA,0
"671","GCW","W",2022-06-07 23:30:00,"RM Young 05103-10-L",NA,NA,NA,0.06413555,"wx_windspeed15","118ba11c915c768b",NA,0
"672","GCW","W",2022-06-07 23:45:00,"RM Young 05103-10-L",NA,NA,NA,0.05607777,"wx_windspeed15","3bcaa5b6e65014d7",NA,0
"673","GCW","W",2022-06-08,"RM Young 05103-10-L",NA,NA,NA,0.1196689,"wx_windspeed15","b66896946b8e1db1",NA,0
"674","GCW","W",2022-06-08 00:15:00,"RM Young 05103-10-L",NA,NA,NA,0.1542955,"wx_windspeed15","13fcc30d2fc206b1",NA,0
"675","GCW","W",2022-06-08 00:30:00,"RM Young 05103-10-L",NA,NA,NA,0.09778222,"wx_windspeed15","b3761c1758e54009",NA,0
"676","GCW","W",2022-06-08 00:45:00,"RM Young 05103-10-L",NA,NA,NA,0.009473332,"wx_windspeed15","864bc0cffdc57e50",NA,0
"677","GCW","W",2022-06-08 01:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","3a2b5279b74b7719",NA,0
"678","GCW","W",2022-06-08 01:15:00,"RM Young 05103-10-L",NA,NA,NA,0.01263111,"wx_windspeed15","2ca619259fe59924",NA,0
"679","GCW","W",2022-06-08 01:30:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","98e96e958d55897e",NA,0
"680","GCW","W",2022-06-08 01:45:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","b1349a62ad96306c",NA,0
"681","GCW","W",2022-06-08 02:00:00,"RM Young 05103-10-L",NA,NA,NA,0,"wx_windspeed15","cd719d6363f3fbef",NA,0
"682","GCW","W",2022-06-08 02:15:00,"RM Young 05103-10-L",NA,NA,NA,0.06947111,"wx_windspeed15","cc0861d3039c63c8",NA,0
"683","GCW","W",2022-06-08 02:30:00,"RM Young 05103-10-L",NA,NA,NA,0.04606,"wx_windspeed15","1038cb7e34d82e26",NA,0
"684","GCW","W",2022-06-08 02:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1355667,"wx_windspeed15","ffde869443ddb56f",NA,0
"685","GCW","W",2022-06-08 03:00:00,"RM Young 05103-10-L",NA,NA,NA,0.02003555,"wx_windspeed15","26fe7e84838c6399",NA,0
"686","GCW","W",2022-06-08 03:15:00,"RM Young 05103-10-L",NA,NA,NA,0.04823777,"wx_windspeed15","f2b637c664522296",NA,0
"687","GCW","W",2022-06-08 03:30:00,"RM Young 05103-10-L",NA,NA,NA,0.02754889,"wx_windspeed15","ccf2633d68c3f568",NA,0
"688","GCW","W",2022-06-08 03:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1272911,"wx_windspeed15","2c625dfbb92be2a8",NA,0
"689","GCW","W",2022-06-08 04:00:00,"RM Young 05103-10-L",NA,NA,NA,0.08961555,"wx_windspeed15","c5bc435a68fcf815",NA,0
"690","GCW","W",2022-06-08 04:15:00,"RM Young 05103-10-L",NA,NA,NA,0.0007622222,"wx_windspeed15","86685ec653abc3f8",NA,0
"691","GCW","W",2022-06-08 04:30:00,"RM Young 05103-10-L",NA,NA,NA,0.009691111,"wx_windspeed15","ad1700c24891a6cb",NA,0
"692","GCW","W",2022-06-08 04:45:00,"RM Young 05103-10-L",NA,NA,NA,0.08917999,"wx_windspeed15","690c9803236c5b09",NA,0
"693","GCW","W",2022-06-08 05:00:00,"RM Young 05103-10-L",NA,NA,NA,0.07458889,"wx_windspeed15","bd4ef17f0616263c",NA,0
"694","GCW","W",2022-06-08 05:15:00,"RM Young 05103-10-L",NA,NA,NA,0.03321111,"wx_windspeed15","d58ddca474b0dd74",NA,0
"695","GCW","W",2022-06-08 05:30:00,"RM Young 05103-10-L",NA,NA,NA,0.3626,"wx_windspeed15","5c7db1b38ecffc35",NA,0
"696","GCW","W",2022-06-08 05:45:00,"RM Young 05103-10-L",NA,NA,NA,0.13034,"wx_windspeed15","b8a6733aba700b1a",NA,0
"697","GCW","W",2022-06-08 06:00:00,"RM Young 05103-10-L",NA,NA,NA,0.1745489,"wx_windspeed15","0b2d9989d5433b0c",NA,0
"698","GCW","W",2022-06-08 06:15:00,"RM Young 05103-10-L",NA,NA,NA,0.5246266,"wx_windspeed15","0666f226aaa5fbb1",NA,0
"699","GCW","W",2022-06-08 06:30:00,"RM Young 05103-10-L",NA,NA,NA,0.2485933,"wx_windspeed15","6874cc02c979541b",NA,0
"700","GCW","W",2022-06-08 06:45:00,"RM Young 05103-10-L",NA,NA,NA,0.4062644,"wx_windspeed15","0e76e3ddad573772",NA,0
"701","GCW","W",2022-06-08 07:00:00,"RM Young 05103-10-L",NA,NA,NA,0.61054,"wx_windspeed15","ba6770ce0b1675b9",NA,0
"702","GCW","W",2022-06-08 07:15:00,"RM Young 05103-10-L",NA,NA,NA,1.15542,"wx_windspeed15","6e448ac7c7499e38",NA,0
"703","GCW","W",2022-06-08 07:30:00,"RM Young 05103-10-L",NA,NA,NA,1.316358,"wx_windspeed15","23e59f2311a1b865",NA,0
"704","GCW","W",2022-06-08 07:45:00,"RM Young 05103-10-L",NA,NA,NA,1.393669,"wx_windspeed15","bc13c4d8af1834d8",NA,0
"705","GCW","W",2022-06-08 08:00:00,"RM Young 05103-10-L",NA,NA,NA,1.002758,"wx_windspeed15","a6850e23d134c573",NA,0
"706","GCW","W",2022-06-08 08:15:00,"RM Young 05103-10-L",NA,NA,NA,1.652606,"wx_windspeed15","52421f60e4810fe6",NA,0
"707","GCW","W",2022-06-08 08:30:00,"RM Young 05103-10-L",NA,NA,NA,1.696598,"wx_windspeed15","9ddfcd3c54699beb",NA,0
"708","GCW","W",2022-06-08 08:45:00,"RM Young 05103-10-L",NA,NA,NA,1.271604,"wx_windspeed15","311a052e10ecb86d",NA,0
"709","GCW","W",2022-06-08 09:00:00,"RM Young 05103-10-L",NA,NA,NA,1.617326,"wx_windspeed15","d16a981160bb6cb4",NA,0
"710","GCW","W",2022-06-08 09:15:00,"RM Young 05103-10-L",NA,NA,NA,1.656962,"wx_windspeed15","49d10481e6a9f46d",NA,0
"711","GCW","W",2022-06-08 09:30:00,"RM Young 05103-10-L",NA,NA,NA,1.24754,"wx_windspeed15","1d96cb88564ffe5e",NA,0
"712","GCW","W",2022-06-08 09:45:00,"RM Young 05103-10-L",NA,NA,NA,1.51606,"wx_windspeed15","4571648b0459fdfe",NA,0
"713","GCW","W",2022-06-08 10:00:00,"RM Young 05103-10-L",NA,NA,NA,1.588689,"wx_windspeed15","241da21a5ae5fe97",NA,0
"714","GCW","W",2022-06-08 10:15:00,"RM Young 05103-10-L",NA,NA,NA,1.705962,"wx_windspeed15","3d5c21ed66c70d93",NA,0
"715","GCW","W",2022-06-08 10:30:00,"RM Young 05103-10-L",NA,NA,NA,1.511487,"wx_windspeed15","c2ee61a1ee3c43ae",NA,0
"716","GCW","W",2022-06-08 10:45:00,"RM Young 05103-10-L",NA,NA,NA,1.538055,"wx_windspeed15","585938f53eb1320d",NA,0
"717","GCW","W",2022-06-08 11:00:00,"RM Young 05103-10-L",NA,NA,NA,0.6562733,"wx_windspeed15","29f8802ebe5f334f",NA,0
"718","GCW","W",2022-06-08 11:15:00,"RM Young 05103-10-L",NA,NA,NA,0.6242599,"wx_windspeed15","4b6364dfefdd0f30",NA,0
"719","GCW","W",2022-06-08 11:30:00,"RM Young 05103-10-L",NA,NA,NA,0.7592822,"wx_windspeed15","f6b182c7df9fd445",NA,0
"720","GCW","W",2022-06-08 11:45:00,"RM Young 05103-10-L",NA,NA,NA,1.787302,"wx_windspeed15","672b56a67bee753f",NA,0
"721","GCW","W",2022-06-08 12:00:00,"RM Young 05103-10-L",NA,NA,NA,1.737322,"wx_windspeed15","e9317328d9067e77",NA,0
"722","GCW","W",2022-06-08 12:15:00,"RM Young 05103-10-L",NA,NA,NA,2.131173,"wx_windspeed15","4587275249eaeb99",NA,0
"723","GCW","W",2022-06-08 12:30:00,"RM Young 05103-10-L",NA,NA,NA,1.992449,"wx_windspeed15","2b1a3d44920e1be4",NA,0
"724","GCW","W",2022-06-08 12:45:00,"RM Young 05103-10-L",NA,NA,NA,1.624622,"wx_windspeed15","f26f7827628a245e",NA,0
"725","GCW","W",2022-06-08 13:00:00,"RM Young 05103-10-L",NA,NA,NA,2.060613,"wx_windspeed15","9e81083ffe8b9487",NA,0
"726","GCW","W",2022-06-08 13:15:00,"RM Young 05103-10-L",NA,NA,NA,1.902615,"wx_windspeed15","85d32b17f10df367",NA,0
"727","GCW","W",2022-06-08 13:30:00,"RM Young 05103-10-L",NA,NA,NA,1.725018,"wx_windspeed15","d1f02131bb57095c",NA,0
"728","GCW","W",2022-06-08 13:45:00,"RM Young 05103-10-L",NA,NA,NA,1.854269,"wx_windspeed15","6951a1b4d53c15da",NA,0
"729","GCW","W",2022-06-08 14:00:00,"RM Young 05103-10-L",NA,NA,NA,2.123769,"wx_windspeed15","57c2f0fb2388e264",NA,0
"730","GCW","W",2022-06-08 14:15:00,"RM Young 05103-10-L",NA,NA,NA,2.09622,"wx_windspeed15","1f1d672373d644c7",NA,0
"731","GCW","W",2022-06-08 14:30:00,"RM Young 05103-10-L",NA,NA,NA,1.812891,"wx_windspeed15","793ec19f064b9e3a",NA,0
"732","GCW","W",2022-06-08 14:45:00,"RM Young 05103-10-L",NA,NA,NA,1.933322,"wx_windspeed15","e2e6a7b325d4f8f0",NA,0
"733","GCW","W",2022-06-08 15:00:00,"RM Young 05103-10-L",NA,NA,NA,1.776087,"wx_windspeed15","f8264907b61392f8",NA,0
"734","GCW","W",2022-06-08 15:15:00,"RM Young 05103-10-L",NA,NA,NA,1.861129,"wx_windspeed15","352fb26ed1349a3d",NA,0
"735","GCW","W",2022-06-08 15:30:00,"RM Young 05103-10-L",NA,NA,NA,1.723929,"wx_windspeed15","1b115d36bda9a1c0",NA,0
"736","GCW","W",2022-06-08 15:45:00,"RM Young 05103-10-L",NA,NA,NA,1.838262,"wx_windspeed15","b97ad17830056686",NA,0
"737","GCW","W",2022-06-08 16:00:00,"RM Young 05103-10-L",NA,NA,NA,1.642044,"wx_windspeed15","733e47e451e13e3e",NA,0
"738","GCW","W",2022-06-08 16:15:00,"RM Young 05103-10-L",NA,NA,NA,1.456933,"wx_windspeed15","5e6e24e17e1796c8",NA,0
"739","GCW","W",2022-06-08 16:30:00,"RM Young 05103-10-L",NA,NA,NA,1.370584,"wx_windspeed15","996a8e0abd4b08d0",NA,0
"740","GCW","W",2022-06-08 16:45:00,"RM Young 05103-10-L",NA,NA,NA,1.083989,"wx_windspeed15","d53f9e65c6dd4f3b",NA,0
"741","GCW","W",2022-06-08 17:00:00,"RM Young 05103-10-L",NA,NA,NA,0.9641021,"wx_windspeed15","988b1d0effc5237e",NA,0
"742","GCW","W",2022-06-08 17:15:00,"RM Young 05103-10-L",NA,NA,NA,0.8530355,"wx_windspeed15","7760cdc63daf695f",NA,0
"743","GCW","W",2022-06-08 17:30:00,"RM Young 05103-10-L",NA,NA,NA,1.003629,"wx_windspeed15","fb26dfcb7a524f83",NA,0
"744","GCW","W",2022-06-08 17:45:00,"RM Young 05103-10-L",NA,NA,NA,1.286087,"wx_windspeed15","6ea27b3f0f642322",NA,0
"745","GCW","W",2022-06-08 18:00:00,"RM Young 05103-10-L",NA,NA,NA,0.8113311,"wx_windspeed15","7f16cf71f7e250a1",NA,0
"746","GCW","W",2022-06-08 18:15:00,"RM Young 05103-10-L",NA,NA,NA,0.7306444,"wx_windspeed15","06c0c216d8b70c3c",NA,0
"747","GCW","W",2022-06-08 18:30:00,"RM Young 05103-10-L",NA,NA,NA,0.7145288,"wx_windspeed15","e91bca07d1497ada",NA,0
"748","GCW","W",2022-06-08 18:45:00,"RM Young 05103-10-L",NA,NA,NA,0.3181733,"wx_windspeed15","44a47de0ae54d97d",NA,0
"749","GCW","W",2022-06-08 19:00:00,"RM Young 05103-10-L",NA,NA,NA,0.4206378,"wx_windspeed15","885be196311eef5a",NA,0
"750","GCW","W",2022-06-08 19:15:00,"RM Young 05103-10-L",NA,NA,NA,0.2543644,"wx_windspeed15","0176115a452651a6",NA,0
"751","GCW","W",2022-06-08 19:30:00,"RM Young 05103-10-L",NA,NA,NA,0.3546511,"wx_windspeed15","ff259267d8986810",NA,0
"752","GCW","W",2022-06-08 19:45:00,"RM Young 05103-10-L",NA,NA,NA,1.071031,"wx_windspeed15","6d0582e12e1bb0bd",NA,0
"753","GCW","W",2022-06-08 20:00:00,"RM Young 05103-10-L",NA,NA,NA,1.06624,"wx_windspeed15","cd844b92e50edb7b",NA,0
"754","GCW","W",2022-06-08 20:15:00,"RM Young 05103-10-L",NA,NA,NA,0.7926022,"wx_windspeed15","8776b86caa767c98",NA,0
"755","GCW","W",2022-06-08 20:30:00,"RM Young 05103-10-L",NA,NA,NA,0.2320422,"wx_windspeed15","ef4911bdfdc618d3",NA,0
"756","GCW","W",2022-06-08 20:45:00,"RM Young 05103-10-L",NA,NA,NA,0.3424555,"wx_windspeed15","7eae84f0de0718ee",NA,0
"757","GCW","W",2022-06-08 21:00:00,"RM Young 05103-10-L",NA,NA,NA,0.2537111,"wx_windspeed15","db028d312aace233",NA,0
"758","GCW","W",2022-06-08 21:15:00,"RM Young 05103-10-L",NA,NA,NA,0.19306,"wx_windspeed15","06da5978ac1219c4",NA,0
"759","GCW","W",2022-06-08 21:30:00,"RM Young 05103-10-L",NA,NA,NA,0.4187866,"wx_windspeed15","31aca885ec4d32df",NA,0
"760","GCW","W",2022-06-08 21:45:00,"RM Young 05103-10-L",NA,NA,NA,2.069324,"wx_windspeed15","67ea057e373c4901",NA,0
"761","GCW","W",2022-06-08 22:00:00,"RM Young 05103-10-L",NA,NA,NA,1.719464,"wx_windspeed15","0b82fe92e2c5aba1",NA,0
"762","GCW","W",2022-06-08 22:15:00,"RM Young 05103-10-L",NA,NA,NA,1.328771,"wx_windspeed15","9dfd87e2f62ca2e6",NA,0
"763","GCW","W",2022-06-08 22:30:00,"RM Young 05103-10-L",NA,NA,NA,1.167507,"wx_windspeed15","02ee739dabe24e3e",NA,0
"764","GCW","W",2022-06-08 22:45:00,"RM Young 05103-10-L",NA,NA,NA,0.4692022,"wx_windspeed15","9c7eda6cbb435570",NA,0
"765","GCW","W",2022-06-08 23:00:00,"RM Young 05103-10-L",NA,NA,NA,0.2487022,"wx_windspeed15","50f12a9651435f78",NA,0
"766","GCW","W",2022-06-08 23:15:00,"RM Young 05103-10-L",NA,NA,NA,0.2223511,"wx_windspeed15","499c034e017debf2",NA,0
"767","GCW","W",2022-06-08 23:30:00,"RM Young 05103-10-L",NA,NA,NA,0.3023844,"wx_windspeed15","f604d1e8f33b41f6",NA,0
"768","GCW","W",2022-06-08 23:45:00,"RM Young 05103-10-L",NA,NA,NA,0.2922578,"wx_windspeed15","c3b363801b949caa",NA,0
"769","GCW","W",2022-06-09,"RM Young 05103-10-L",NA,NA,NA,0.08896221,"wx_windspeed15","a73a3a89791f1148",NA,0
"770","GCW","W",2022-06-09 00:15:00,"RM Young 05103-10-L",NA,NA,NA,0.1483067,"wx_windspeed15","932b5369aa44a91b",NA,0
"771","GCW","W",2022-06-09 00:30:00,"RM Young 05103-10-L",NA,NA,NA,0.4212911,"wx_windspeed15","cff78bbc15db1f9e",NA,0
"772","GCW","W",2022-06-09 00:45:00,"RM Young 05103-10-L",NA,NA,NA,0.1887044,"wx_windspeed15","4e4ef12b2a808f6b",NA,0
"773","GCW","W",2022-06-09 01:00:00,"RM Young 05103-10-L",NA,NA,NA,0.2438022,"wx_windspeed15","b80ad599ecf00a37",NA,0
"774","GCW","W",2022-06-09 01:15:00,"RM Young 05103-10-L",NA,NA,NA,0.2745089,"wx_windspeed15","16432ced2cce1488",NA,0
"775","GCW","W",2022-06-09 01:30:00,"RM Young 05103-10-L",NA,NA,NA,0.3945044,"wx_windspeed15","69dea226c142089c",NA,0
"776","GCW","W",2022-06-09 01:45:00,"RM Young 05103-10-L",NA,NA,NA,0.3264489,"wx_windspeed15","1c7f57bc2ca1b43f",NA,0
"777","GCW","W",2022-06-09 02:00:00,"RM Young 05103-10-L",NA,NA,NA,0.2461978,"wx_windspeed15","c9a1d5fdcdd2f5e9",NA,0
"778","GCW","W",2022-06-09 02:15:00,"RM Young 05103-10-L",NA,NA,NA,0.392,"wx_windspeed15","fe0da13fcc87039a",NA,0
"779","GCW","W",2022-06-09 02:30:00,"RM Young 05103-10-L",NA,NA,NA,0.9388399,"wx_windspeed15","6b78536bdf64e585",NA,0
"780","GCW","W",2022-06-09 02:45:00,"RM Young 05103-10-L",NA,NA,NA,1.052193,"wx_windspeed15","9905d9d1facb48f8",NA,0
"781","GCW","W",2022-06-09 03:00:00,"RM Young 05103-10-L",NA,NA,NA,0.54488,"wx_windspeed15","0b1e71a0dda56a17",NA,0
"782","GCW","W",2022-06-09 03:15:00,"RM Young 05103-10-L",NA,NA,NA,0.4160644,"wx_windspeed15","8692b2c2e3759bc9",NA,0
"783","GCW","W",2022-06-09 03:30:00,"RM Young 05103-10-L",NA,NA,NA,0.6763089,"wx_windspeed15","f3163a6c5ac4b16b",NA,0
"784","GCW","W",2022-06-09 03:45:00,"RM Young 05103-10-L",NA,NA,NA,0.3767555,"wx_windspeed15","d0cf191ceff59bb3",NA,0
"785","GCW","W",2022-06-09 04:00:00,"RM Young 05103-10-L",NA,NA,NA,0.5959488,"wx_windspeed15","10619f6997494db6",NA,0
"786","GCW","W",2022-06-09 04:15:00,"RM Young 05103-10-L",NA,NA,NA,0.6423355,"wx_windspeed15","59410db412044a55",NA,0
"787","GCW","W",2022-06-09 04:30:00,"RM Young 05103-10-L",NA,NA,NA,0.8945222,"wx_windspeed15","3cd777292ad5fe8a",NA,0
"788","GCW","W",2022-06-09 04:45:00,"RM Young 05103-10-L",NA,NA,NA,0.7305354,"wx_windspeed15","9bc23b7d4d185bc5",NA,0
"789","GCW","W",2022-06-09 05:00:00,"RM Young 05103-10-L",NA,NA,NA,0.8385533,"wx_windspeed15","86ec10b8f9bfea81",NA,0
"790","GCW","W",2022-06-09 05:15:00,"RM Young 05103-10-L",NA,NA,NA,0.7980466,"wx_windspeed15","ad95b480f71ac11a",NA,0
"791","GCW","W",2022-06-09 05:30:00,"RM Young 05103-10-L",NA,NA,NA,0.6289422,"wx_windspeed15","ec880f586bc1b457",NA,0
"792","GCW","W",2022-06-09 05:45:00,"RM Young 05103-10-L",NA,NA,NA,0.8122021,"wx_windspeed15","12e9f1e4a372ac15",NA,0
"793","GCW","W",2022-06-09 06:00:00,"RM Young 05103-10-L",NA,NA,NA,0.69678,"wx_windspeed15","1f5e5fb61a5c75a4",NA,0
"794","GCW","W",2022-06-09 06:15:00,"RM Young 05103-10-L",NA,NA,NA,0.5992155,"wx_windspeed15","68127f2cab57c916",NA,0
"795","GCW","W",2022-06-09 06:30:00,"RM Young 05103-10-L",NA,NA,NA,0.5332289,"wx_windspeed15","b34597ff8de408e5",NA,0
"796","GCW","W",2022-06-09 06:45:00,"RM Young 05103-10-L",NA,NA,NA,0.6156577,"wx_windspeed15","23abe7768581838c",NA,0
"797","GCW","W",2022-06-09 07:00:00,"RM Young 05103-10-L",NA,NA,NA,0.9424332,"wx_windspeed15","4e6106bceb9c2d4c",NA,0
"798","GCW","W",2022-06-09 07:15:00,"RM Young 05103-10-L",NA,NA,NA,0.7909688,"wx_windspeed15","7e8e42b455ddfd90",NA,0
"799","GCW","W",2022-06-09 07:30:00,"RM Young 05103-10-L",NA,NA,NA,0.9875132,"wx_windspeed15","f71a2066d5150867",NA,0
"800","GCW","W",2022-06-09 07:45:00,"RM Young 05103-10-L",NA,NA,NA,0.7875932,"wx_windspeed15","6fbdbe99faf1e444",NA,0
"801","GCW","W",2022-06-09 08:00:00,"RM Young 05103-10-L",NA,NA,NA,1.133207,"wx_windspeed15","127ddb4c4e5f3973",NA,0
"802","GCW","W",2022-06-09 08:15:00,"RM Young 05103-10-L",NA,NA,NA,1.595875,"wx_windspeed15","88d9afc5cd3c0869",NA,0
"803","GCW","W",2022-06-09 08:30:00,"RM Young 05103-10-L",NA,NA,NA,1.233384,"wx_windspeed15","7eba232fbf543bc9",NA,0
"804","GCW","W",2022-06-09 08:45:00,"RM Young 05103-10-L",NA,NA,NA,1.257558,"wx_windspeed15","3ed3467e50514201",NA,0
"805","GCW","W",2022-06-09 09:00:00,"RM Young 05103-10-L",NA,NA,NA,1.855575,"wx_windspeed15","4a75ea0f64abcb67",NA,0
"806","GCW","W",2022-06-09 09:15:00,"RM Young 05103-10-L",NA,NA,NA,2.170373,"wx_windspeed15","e035e0b358cc0bfe",NA,0
"807","GCW","W",2022-06-09 09:30:00,"RM Young 05103-10-L",NA,NA,NA,2.190518,"wx_windspeed15","3d3a0f1460712e7f",NA,0
"808","GCW","W",2022-06-09 09:45:00,"RM Young 05103-10-L",NA,NA,NA,1.556022,"wx_windspeed15","8b111bb16293fd71",NA,0
"809","GCW","W",2022-06-09 10:00:00,"RM Young 05103-10-L",NA,NA,NA,2.560304,"wx_windspeed15","2842725cf0a26f20",NA,0
"810","GCW","W",2022-06-09 10:15:00,"RM Young 05103-10-L",NA,NA,NA,2.889584,"wx_windspeed15","75cfd5edd2c5a10c",NA,0
"811","GCW","W",2022-06-09 10:30:00,"RM Young 05103-10-L",NA,NA,NA,3.6603,"wx_windspeed15","16cc7e149ef86ae8",NA,0
"812","GCW","W",2022-06-09 10:45:00,"RM Young 05103-10-L",NA,NA,NA,2.820113,"wx_windspeed15","2ee1a5f345b34040",NA,0
"813","GCW","W",2022-06-09 11:00:00,"RM Young 05103-10-L",NA,NA,NA,3.060431,"wx_windspeed15","ff20a34784fd158c",NA,0
"814","GCW","W",2022-06-09 11:15:00,"RM Young 05103-10-L",NA,NA,NA,3.062608,"wx_windspeed15","5222718c8bd49dc9",NA,0
"815","GCW","W",2022-06-09 11:30:00,"RM Young 05103-10-L",NA,NA,NA,3.343977,"wx_windspeed15","0680e3a297209ad6",NA,0
"816","GCW","W",2022-06-09 11:45:00,"RM Young 05103-10-L",NA,NA,NA,2.84396,"wx_windspeed15","e43cd42e0dc1a0ef",NA,0
"817","GCW","W",2022-06-09 12:00:00,"RM Young 05103-10-L",NA,NA,NA,2.815975,"wx_windspeed15","9fe80e25b323fad0",NA,0
"818","GCW","W",2022-06-09 12:15:00,"RM Young 05103-10-L",NA,NA,NA,2.775251,"wx_windspeed15","9c7f149c137ce2e0",NA,0
"819","GCW","W",2022-06-09 12:30:00,"RM Young 05103-10-L",NA,NA,NA,2.540487,"wx_windspeed15","f25550c596859a44",NA,0
"820","GCW","W",2022-06-09 12:45:00,"RM Young 05103-10-L",NA,NA,NA,2.709918,"wx_windspeed15","8fd634a466c4d4a6",NA,0
"821","GCW","W",2022-06-09 13:00:00,"RM Young 05103-10-L",NA,NA,NA,2.603424,"wx_windspeed15","0eb1e9a3b10ec520",NA,0
"822","GCW","W",2022-06-09 13:15:00,"RM Young 05103-10-L",NA,NA,NA,3.104422,"wx_windspeed15","50301c54f9af93fc",NA,0
"823","GCW","W",2022-06-09 13:30:00,"RM Young 05103-10-L",NA,NA,NA,2.861164,"wx_windspeed15","1dd088964247e211",NA,0
"824","GCW","W",2022-06-09 13:45:00,"RM Young 05103-10-L",NA,NA,NA,2.728647,"wx_windspeed15","f3a427556b940061",NA,0
"825","GCW","W",2022-06-09 14:00:00,"RM Young 05103-10-L",NA,NA,NA,3.543135,"wx_windspeed15","c508305ea1e36a39",NA,0
"826","GCW","W",2022-06-09 14:15:00,"RM Young 05103-10-L",NA,NA,NA,1.956516,"wx_windspeed15","42e384f65d175c3e",NA,0
"827","GCW","W",2022-06-09 14:30:00,"RM Young 05103-10-L",NA,NA,NA,3.329278,"wx_windspeed15","a2a7361012ba6044",NA,0
"828","GCW","W",2022-06-09 14:45:00,"RM Young 05103-10-L",NA,NA,NA,3.648866,"wx_windspeed15","21d1cb587f81f96c",NA,0
"829","GCW","W",2022-06-09 15:00:00,"RM Young 05103-10-L",NA,NA,NA,3.161044,"wx_windspeed15","518f16dbb8733fe3",NA,0
"830","GCW","W",2022-06-09 15:15:00,"RM Young 05103-10-L",NA,NA,NA,2.738773,"wx_windspeed15","ff993a9c9fbf4729",NA,0
"831","GCW","W",2022-06-09 15:30:00,"RM Young 05103-10-L",NA,NA,NA,3.267429,"wx_windspeed15","98b39194c7a49e38",NA,0
"832","GCW","W",2022-06-09 15:45:00,"RM Young 05103-10-L",NA,NA,NA,3.266449,"wx_windspeed15","6c2900819c304234",NA,0
"833","GCW","W",2022-06-09 16:00:00,"RM Young 05103-10-L",NA,NA,NA,2.802473,"wx_windspeed15","ecafc67e11acb324",NA,0
"834","GCW","W",2022-06-09 16:15:00,"RM Young 05103-10-L",NA,NA,NA,3.400709,"wx_windspeed15","4fdfb3fc46e756c6",NA,0
"835","GCW","W",2022-06-09 16:30:00,"RM Young 05103-10-L",NA,NA,NA,2.80476,"wx_windspeed15","cb7d41dd3b51d685",NA,0
